sample_name	NO3	NH4	TN	TC	pH	moisture	temperature_annual	FlC3	FlC4	FlTotl	plant_richness	ER_annualmean	GPP_annualmean	NEE_annualmean	Autotrophic	Heterotrophic	total_soil_respiration	amyA_fill	endoglucanase_fill	xyla_fill	ara_fill	rgl_fill	AceA_fill	cda_fill	xylanase_fill	tannase_Cdeg_fill	AceB_fill	pula_fill	mannanase_fill	acetylglucosaminidase_fill	phenol_oxidase_fill	chitinase_fill	vana_fill	vdh_fill	limeh_fill	glx_fill	pectinase (pectate_lyase)_fill	phospholipase_A2_fungi_fill	AceA_fungi_fill	mnp_fill	pme_fill	glucoamylase_fill	cutinase_fill	exoglucanase_fill	nplT_fill	alpha_galactosidase_fungi_fill	phospholipase_D_fungi_fill	chitin_deacetylase_fungi_fill	RgaE_fill	cellobiase_fill	pec_Cdeg_fill	inulinase_fill	camdcab_fill	AceB_fungi_fill	cdh_fill	axe_fill	pme_Cdeg_fill	ligninase_fill	metalloprotease_fungi_fill	lactase_fungi_fill	rgh_fill	Pg_Oomycetes_fill	pectin_lyase_Oomycetes_fill	phospholipase_C_fungi_fill	xylose_isomerase_Oomycetes_fill	endopolygalacturonase_fungi_fill	exopolygalacturonase_fungi_fill	pectate_lyase_Oomycetes_fill	apu_fill	lmo_fill	pel_Cdeg_fill	isopullulanase_fill	cellulase_GH7_Parabasalia_fill	amyx_fill	amyA	endoglucanase	xyla	ara	rgl	AceA	cda	xylanase	tannase_Cdeg	AceB	pula	mannanase	acetylglucosaminidase	phenol_oxidase	chitinase	vana	vdh	limeh	glx	pectinase (pectate_lyase)	phospholipase_A2_fungi	AceA_fungi	mnp	pme	glucoamylase	cutinase	exoglucanase	nplT	alpha_galactosidase_fungi	phospholipase_D_fungi	chitin_deacetylase_fungi	RgaE	cellobiase	pec_Cdeg	inulinase	camdcab	AceB_fungi	cdh	axe	pme_Cdeg	ligninase	metalloprotease_fungi	lactase_fungi	rgh	Pg_Oomycetes	pectin_lyase_Oomycetes	phospholipase_C_fungi	xylose_isomerase_Oomycetes	endopolygalacturonase_fungi	exopolygalacturonase_fungi	pectate_lyase_Oomycetes	apu	lmo	pel_Cdeg	isopullulanase	cellulase_GH7_Parabasalia	amyx
X10_24N_N_N_0	3.39	2.69	0.061	0.509	7.27	7.92	16.36951269	488	111	599	6	5.555783121	7.968190153	2.412407032	1.155833333	2.188333333	3.344166667	0.753345353	0.600053437	0.613256273	0.904164811	0.571889037	0.538067937	0.496251177	0.525802823	1.65394481	0.684430895	0.570316824	1.103341294	0.718407017	0.417818739	0.628585372	1.011736968	0.400680608	0.659651347	0.492741539	0.871241133	0.761001786	0.303049871	1.015692685	1.268383334	0.711254508	0.874084856	0.359449256	0.302058395	0.175347936	2.860901834	0.461331423	0.569324077	0.491541179	0.346007869	0.659040382	5.63269351	0.376277603	1.155351688	0.451945763	0.787120907	0.323486152	0.470042057	0.371409175	0.346111959	0.363937099	0.363908755	0.346153783	0.3852128	0.688053958	0.478842868	2.770825126	0.206981224	0.421772692	12.799799	0.266499224	1.103253921	0.766765452	0.929313802	0.745520936	0.768003184	1.100067187	0.802489455	0.671473211	0.610254826	0.669203593	2.113373924	0.821317075	0.692527572	1.418581664	0.952753691	0.542431345	0.824818877	1.196573529	0.60973136	0.842887833	0.583989973	1.067973001	0.978430868	0.454574807	1.410684285	1.597223458	0.921132888	0.98426362	0.513498937	0.43630657	0.263021904	3.741179321	0.659044891	0.705961855	0.606353718	0.454135328	0.753189008	6.571475761	0.430031546	1.295394317	0.570878859	1.012012595	0.517577843	0.618476391	0.464261469	0.576853266	0.606561832	0.363908755	0.479289854	0.3852128	0.860067448	0.574611441	2.770825126	0.206981224	0.421772692	12.799799	0.399748836	1.103253921	0.766765452
X10_24S_N_C_0	1.5	4.23	0.102	0.958	6.45	6.95	17.01869339	274.94	23.63	298.57	4	5.355894314	6.837092589	1.481198275	1.259166667	2.316666667	3.575833333	0.5484306	0.430755868	0.438550965	0.702799456	0.414147273	0.396785494	0.352599466	0.370910259	1.429452519	0.492815536	0.409747697	0.824146901	0.53210636	0.296884855	0.474724608	0.758820519	0.294914483	0.467842722	0.341285854	0.656903738	0.532298667	0.272064307	0.715058312	0.967851629	0.524342529	0.637737218	0.240584194	0.251568166	0.102301146	2.182098301	0.313260247	0.434543182	0.333252627	0.231234419	0.418838075	4.50209234	0.250074485	0.885687581	0.355832141	0.558423718	0.186392359	0.289154612	0.258247147	0.265527846	0.293924627	0.279478099	0.216408287	0.246338976	0.519164789	0.336555388	1.943515358	0.143734517	0.298430975	13.52109363	0.159554926	0.800760855	0.587231039	0.866742289	0.688090543	0.725504065	1.039953249	0.735322708	0.587398133	0.572974132	0.605820089	2.34838628	0.777132192	0.63324644	1.278848639	0.873923029	0.535840958	0.804697122	1.138230779	0.737286208	0.71735884	0.606730408	0.941975171	0.958137601	0.326477168	1.051556341	1.371123141	0.862980413	0.880997806	0.462661912	0.467198022	0.245522751	3.709567111	0.783150617	0.696767517	0.557620732	0.404660233	0.67014092	5.252441064	0.400119176	1.170372875	0.502351258	0.837635576	0.372784718	0.72288653	0.430411911	0.442546409	0.489874378	0.372637466	0.64922486	0.246338976	0.865274649	0.605799699	2.59135381	0.287469034	0.497384958	27.04218725	0.239332389	0.800760855	0.587231039
X10_3N_N_N_1	2.2	3.68	0.073	0.712	6.38	7.15	15.82261826	290	174	464	6	4.639439963	5.71484349	1.075403527	1.3325	1.9375	3.27	0.651580255	0.494272969	0.510508216	0.827426987	0.481322471	0.453225543	0.41275953	0.457638187	1.71982119	0.595362046	0.484673441	0.948257467	0.608308686	0.344475686	0.540025452	0.874205654	0.322260952	0.546751336	0.431587047	0.740950683	0.606710588	0.328272944	0.776482094	1.116032872	0.612097787	0.734597666	0.30569689	0.263853517	0.143525572	2.434895048	0.389376538	0.497542724	0.404142698	0.300191029	0.555551209	5.185422036	0.323317519	1.010601795	0.429324691	0.727800034	0.291629175	0.388394598	0.325079867	0.289691024	0.315934108	0.306877222	0.273762668	0.293629809	0.621870785	0.353581574	1.943105955	0.275771615	0.357672294	14.43423618	0.220272393	0.888228872	0.75464901	0.913936766	0.690858809	0.720085273	1.139663586	0.761364636	0.605637672	0.577863342	0.63166961	2.197549298	0.809166095	0.643706914	1.293078365	0.867014679	0.536656858	0.784250445	1.131866268	0.626618518	0.811308434	0.575449397	0.987934245	0.840060814	0.393927533	1.078447353	1.459427602	0.895476392	0.871115817	0.509494816	0.457346096	0.215288358	3.76301962	0.648960897	0.722991771	0.569167633	0.434759422	0.634915667	6.049659042	0.431090025	1.206202142	0.606105447	1.007723123	0.466606679	0.539436942	0.406349834	0.482818373	0.526556847	0.350716825	0.492772802	0.293629809	0.777338481	0.530372361	1.943105955	0.275771615	0.447090368	17.32108342	0.33040859	0.888228872	0.75464901
X10_3S_N_C_1	2.46	3.76	0.083	0.81	6.54	6.23	16.3431022	228.44	36.24	264.68	6	4.754221521	7.425076732	2.670855211	1.621666667	2.1725	3.794166667	0.572180678	0.452118435	0.477412243	0.713751205	0.413614827	0.388907484	0.355500947	0.372311127	1.565897668	0.509633992	0.427229839	0.715457282	0.57033897	0.2940731	0.489260712	0.75414717	0.278969863	0.507894981	0.375670902	0.655525046	0.608809419	0.222646958	0.662290686	1.016333921	0.517334376	0.625799726	0.250486697	0.267256026	0.141578393	2.534627169	0.295981018	0.399139333	0.333627583	0.228435958	0.482762856	5.138202041	0.217474415	0.887471026	0.365534119	0.553157275	0.230757269	0.296032547	0.290921986	0.26206767	0.234848528	0.2118755	0.236151493	0.292332927	0.594824877	0.325792774	1.66591219	0.182807731	0.310555304	13.77517422	0.192411722	0.925469448	0.705129326	0.88726868	0.670006837	0.809787855	1.09308751	0.705578234	0.631451936	0.622126658	0.588491782	2.401043091	0.808838464	0.648473863	1.149842061	0.884025403	0.530766083	0.81073009	1.104286928	0.610246574	0.805626522	0.601073443	0.958075067	0.996233595	0.445293915	0.919848175	1.382214132	0.950451528	0.830268943	0.521847285	0.434291043	0.242705816	4.308866188	0.591962036	0.639999275	0.522065385	0.383772409	0.965525711	7.193482857	0.579931773	1.17272957	0.548301179	0.829735913	0.369211631	0.740081368	0.415602837	0.49137688	0.469697057	0.3390008	0.472302985	0.292332927	0.743531096	0.533115448	2.221216253	0.182807731	0.388194131	27.55034844	0.288617583	0.925469448	0.705129326
X10_6N_N_N_1	7.19	2.37	0.065	0.483	6.2	6.88	16.27367226	462	68	531	4	4.314427801	5.964107425	1.649679624	1.4125	1.6	3.0125	0.66694483	0.526712586	0.533834389	0.811254991	0.515518938	0.480961813	0.425288224	0.473992968	1.707251352	0.604899926	0.505277689	1.007203278	0.656750109	0.387267148	0.571737401	0.877400489	0.339853235	0.566143295	0.421543748	0.801276704	0.734902446	0.319417715	0.866797586	1.140033707	0.637466217	0.767140042	0.320403254	0.273890189	0.141467953	2.635730947	0.404194471	0.528761699	0.434698148	0.323913669	0.543827884	4.997746453	0.323715438	1.143940455	0.420406389	0.686235938	0.268362433	0.406068242	0.352299891	0.323205119	0.333078595	0.31686923	0.308832634	0.304618134	0.66264053	0.411135139	2.420119865	0.236224563	0.351903188	13.1004339	0.197530714	0.980328114	0.679916867	0.918131843	0.72792863	0.752987454	1.110405269	0.786844695	0.642701184	0.577630274	0.649668684	2.181487838	0.826696565	0.660747747	1.373459016	0.930708725	0.567480573	0.823365561	1.112580001	0.626045432	0.789169441	0.562058331	1.068368938	1.017557233	0.383301257	1.140523139	1.490813309	0.915633294	0.926096988	0.534005423	0.508653208	0.24251649	4.073402372	0.808388941	0.733952806	0.597268187	0.469116349	0.621517582	5.830704196	0.431620585	1.282599904	0.593514902	0.950172837	0.429379893	0.563983669	0.440374863	0.538675198	0.555130992	0.362136263	0.55589874	0.304618134	0.828300662	0.569264039	2.765851274	0.236224563	0.439878985	15.72052068	0.296296071	0.980328114	0.679916867
X10_6S_N_C_1	3.03	3.53	0.083	0.668	6.52	5.5	16.74814595	420.96	43.59	464.55	7	6.154765401	7.502589616	1.347824215	2.375833333	1.880833333	4.256666667	0.623103803	0.489061638	0.503345407	0.788048413	0.452687091	0.431580852	0.397003121	0.419185624	1.581872363	0.554811192	0.480167557	0.908419426	0.596068717	0.330835586	0.535554169	0.858792097	0.333362777	0.547035196	0.400659333	0.802720735	0.668439446	0.286709672	0.872344746	1.037564083	0.599518775	0.769967177	0.276469343	0.25963785	0.146431912	2.471719555	0.368877839	0.46028426	0.380028793	0.294485265	0.507645912	5.062590694	0.263366127	0.979977543	0.38083427	0.664445902	0.249757506	0.352401501	0.338462895	0.284917336	0.269688788	0.275656712	0.279328567	0.341049408	0.650795081	0.364833694	2.305342887	0.232856677	0.425411877	14.74352467	0.188267199	0.921335329	0.6325252	0.951323089	0.71612597	0.802955768	1.18207262	0.743090131	0.664986822	0.694755462	0.636902188	2.425537623	0.853022208	0.716039339	1.409616351	0.906902097	0.569344962	0.859880452	1.186869977	0.777846479	0.811729646	0.610528508	1.109214107	1.002659168	0.430064509	1.211589925	1.411087152	0.966571087	0.982624778	0.552938686	0.45003894	0.251026135	3.819930221	0.614796398	0.69042639	0.583862419	0.475706967	0.812233459	5.90635581	0.526732253	1.20863897	0.571251405	0.996668853	0.399612009	0.800912502	0.423078619	0.534220005	0.539377575	0.367542282	0.558657134	0.341049408	0.813493852	0.59700059	3.073790516	0.232856677	0.531764847	22.115287	0.282400799	0.921335329	0.6325252
X10_8N_N_N_0	7.52	3.19	0.076	0.569	6.37	8.2	16.95094195	378	66	444	4	4.939049449	6.993034231	2.053984782	1.830833333	1.911666667	3.7425	0.814972404	0.708324488	0.660296234	0.894113145	0.613158616	0.609757592	0.540750318	0.630289923	1.387855415	0.76026108	0.656422576	0.998633068	0.814583986	0.492468645	0.661366638	1.027943748	0.450162935	0.921223761	0.637076101	0.912127384	0.961871338	0.252699094	1.111630607	1.117725067	0.751095806	0.993165958	0.472533413	0.337527335	0.304216697	2.032911693	0.515749333	0.718666997	0.602151286	0.441525289	0.751604251	3.660762417	0.432333842	1.176202262	0.548040831	0.896872009	0.411755756	0.505192057	0.44442541	0.443942689	0.472395441	0.416032567	0.469950757	1.100831633	0.963015256	0.745734096	2.238820517	0.421162307	0.597858809	7.675403579	0.408976666	1.258651606	0.609032132	1.007010031	0.880039515	0.826913041	1.100060555	0.874504912	0.76093716	0.713163462	0.807430229	1.877686739	0.91678542	0.83277491	1.321720237	1.080303896	0.645003181	0.86563684	1.215741163	0.685030554	1.17711925	0.784093663	1.118091633	1.23669172	0.505398188	1.543931398	1.40750564	0.988942812	1.157254247	0.694902079	0.516218278	0.456325046	2.879958231	0.736784761	0.891147076	0.753804202	0.639450418	0.858976287	4.270889486	0.494095819	1.318772233	0.692262102	1.241822781	0.658809209	0.664726391	0.555531763	0.832392543	0.787325735	0.554710089	0.650701048	1.100831633	1.203769071	0.894880915	2.238820517	0.421162307	0.597858809	7.675403579	0.613464999	1.258651606	0.609032132
X10_8S_N_C_0	2.64	2.13	0.061	0.427	6.61	7.1	17.20486447	409.12	59.39	468.51	6	5.392289574	8.437930888	3.045641314	1.815	2.4175	4.2325	0.568642846	0.417630904	0.448550502	0.73738503	0.415846992	0.376446636	0.343837719	0.391248406	1.583700475	0.508168803	0.431149397	0.942764296	0.54095128	0.304661333	0.501003585	0.745538025	0.290472118	0.466085237	0.350728059	0.703169327	0.643238264	0.269040313	0.658587397	1.010907541	0.551595269	0.650671151	0.252639942	0.30679388	0.136098287	2.698050313	0.308027503	0.416646635	0.340106476	0.251008053	0.519955884	5.186519729	0.28074118	0.912573701	0.344220907	0.613330712	0.233798885	0.294205106	0.273400735	0.255726053	0.27108208	0.24816606	0.213320393	0.288304288	0.542312842	0.337042776	2.447045419	0.128540672	0.328836689	14.21579013	0.180753604	0.752064827	0.574319227	0.883629302	0.694170286	0.707126674	1.098553208	0.723573767	0.592119188	0.548933902	0.6184249	2.428340729	0.77645668	0.621147437	1.368528816	0.85449629	0.518274451	0.819679916	1.066292756	0.782040318	0.739307617	0.534442757	1.00831828	0.964857396	0.403560469	0.968510877	1.494385061	0.871520525	0.880706407	0.485846042	0.569760063	0.272196575	4.16971412	0.770068757	0.635215362	0.52732105	0.421693529	0.831929415	6.050939684	0.374321573	1.16431817	0.485958927	0.919996068	0.374078216	0.525366261	0.455667892	0.426210088	0.451803466	0.283618354	0.548538154	0.288304288	0.677891052	0.551524543	2.796623336	0.257081344	0.411045861	21.3236852	0.271130406	0.752064827	0.574319227
X10_9N_N_N_2	4.42	3.23	0.092	0.688	6.39	6.73	16.74300425	326	63	390	5	4.647296407	6.255636044	1.608339637	0.934166667	3.204166667	4.138333333	0.637776956	0.514027858	0.514042649	0.800210787	0.47259247	0.442085793	0.399937077	0.433184162	1.732021306	0.590060213	0.499785521	0.969491314	0.625788627	0.366594408	0.552195999	0.828042626	0.34821929	0.534038515	0.406912315	0.752074929	0.616381974	0.316196131	0.747466937	1.112477987	0.611409176	0.741614473	0.280968536	0.292114593	0.153485669	2.647071772	0.367021312	0.476227959	0.39556771	0.301538699	0.508045185	5.163882292	0.297317187	0.999764589	0.404075019	0.703168794	0.237774602	0.352536193	0.341112627	0.301790848	0.280500535	0.265992767	0.261780904	0.360989825	0.619177169	0.391257337	2.25236746	0.133578342	0.359635615	15.76647436	0.234012504	0.865996541	0.801439133	0.878793874	0.735179379	0.732784201	1.075129831	0.790683556	0.618101433	0.568660532	0.633612656	2.343322944	0.793195696	0.685189827	1.302301765	0.897084274	0.516723547	0.804184032	1.072097295	0.677093064	0.792444249	0.566138873	0.985477493	0.853451963	0.316196131	0.934333671	1.427330248	0.911345754	0.895282337	0.48442851	0.506331962	0.230228503	4.090929103	0.734042624	0.703003177	0.539120508	0.436711219	0.812872296	6.02452934	0.396422916	1.193267413	0.57045885	0.904074163	0.475549205	0.550837801	0.426390784	0.502984746	0.467500891	0.303991734	0.428368751	0.360989825	0.773971462	0.586886005	2.57413424	0.267156683	0.359635615	18.91976924	0.351018756	0.865996541	0.801439133
X10_9S_N_C_2	1.59	2.69	0.078	0.713	6.58	6.43	16.69456845	459.71	126.29	586	3	5.616655564	8.531469316	2.914813752	0.599166667	2.646666667	3.245833333	0.69558243	0.536156069	0.558453399	0.831318514	0.504575345	0.477529514	0.465437949	0.489797509	1.638719325	0.628062937	0.525603716	1.02930926	0.664862365	0.36301497	0.589154619	0.88661107	0.345181574	0.585984838	0.487680222	0.797988161	0.72504869	0.283283315	0.863561659	1.221689963	0.641814152	0.800076255	0.344523607	0.269523223	0.161619156	2.763079515	0.397460451	0.515591701	0.433991662	0.299854314	0.643130692	5.520555762	0.346146327	1.083235495	0.399795327	0.718944933	0.294726912	0.402703234	0.366221908	0.325880131	0.311807845	0.319470045	0.314728811	0.365311707	0.666498054	0.412500542	2.150490403	0.226871051	0.387788237	11.92381347	0.239364231	1.141215869	0.725894151	0.90866578	0.724694466	0.74091837	1.103386392	0.783893839	0.616298774	0.613838454	0.644297394	2.093919137	0.813176223	0.698067436	1.342577296	0.901015664	0.511678243	0.791150488	1.112787363	0.549152504	0.792803016	0.600221812	1.027916954	1.00391357	0.424924973	1.079452074	1.597594567	0.859378271	0.932262766	0.538318135	0.500543128	0.277061411	3.914362646	0.662434086	0.705147474	0.582099927	0.419796039	0.735006505	6.440648389	0.395595803	1.292893978	0.59969299	0.924357771	0.47156306	0.559310047	0.457777385	0.444381997	0.519679742	0.365108623	0.435778354	0.365311707	0.833122568	0.530357839	2.150490403	0.226871051	0.484735296	14.30857616	0.359046346	1.141215869	0.725894151
X11_11N_N_N_0	37.3	1.97	0.081	0.761	6	8.07	18.93352231	175	66	241	6	3.88967447	6.596561957	2.706887486	1.500833333	1.990833333	3.491666667	0.595192197	0.472528059	0.48256425	0.763455199	0.430142701	0.407863001	0.367236576	0.413055318	1.571854671	0.536572458	0.434404356	0.945563329	0.575546294	0.328956625	0.508028948	0.780744153	0.298632482	0.501269765	0.367447905	0.681355575	0.649844479	0.208247816	0.764333911	1.038231067	0.540530991	0.674996251	0.277974252	0.261462129	0.142983885	2.692564908	0.350991019	0.457427592	0.365153354	0.250712778	0.442856733	5.282301143	0.307227521	0.909538515	0.353446621	0.624326082	0.219372596	0.33220435	0.276033767	0.254661584	0.246973226	0.280129757	0.236012303	0.288117586	0.524723153	0.341530649	2.169669651	0.189264093	0.30556109	13.80765407	0.222327324	0.913640258	0.709716256	0.88503529	0.683775898	0.734813745	1.137392439	0.693007684	0.603797188	0.566415736	0.613324563	2.25954109	0.762987426	0.625836784	1.442384739	0.865063521	0.547028994	0.791117367	1.129782716	0.580674271	0.795117558	0.587916649	0.977038183	1.063381875	0.624743448	1.005702514	1.38430809	0.79077682	0.853297147	0.534565869	0.485572526	0.245115232	3.814466954	0.584985032	0.697389608	0.51425764	0.389997655	0.885713466	6.162684667	0.409636694	1.121764169	0.530169932	0.864451498	0.438745193	0.553673917	0.460056278	0.424435973	0.411622044	0.320148294	0.472024607	0.288117586	0.749604504	0.558868335	2.892892869	0.189264093	0.509268483	20.7114811	0.333490986	0.913640258	0.709716256
X11_11S_N_C_0	53.8	2.96	0.155	1.555	5.93	7.37	18.63012649	162.81	48.72	211.53	8	3.788626484	6.551535385	2.7629089	1.841666667	1.703333333	3.545	0.679252524	0.550307352	0.54148664	0.840818346	0.49192364	0.478269807	0.438768526	0.470025261	1.480155682	0.608243776	0.506781889	1.015289124	0.653081374	0.379712973	0.571220589	0.888335693	0.360889351	0.580795344	0.424639684	0.758965223	0.726374621	0.268799866	0.876045055	1.161748537	0.620744135	0.76095612	0.322038558	0.283452713	0.165952492	2.824942406	0.391522356	0.527886384	0.424263362	0.284890889	0.538780794	5.580530727	0.386425533	1.048984864	0.407030324	0.713007824	0.27021925	0.373101459	0.320784805	0.311946841	0.327346574	0.351134214	0.273100546	0.28776841	0.589692592	0.385970656	2.230942115	0.109464799	0.380347547	12.52583818	0.240089155	0.962709036	0.803299606	0.930757844	0.735737003	0.763781155	1.195709206	0.764238513	0.639103901	0.587175527	0.658035366	2.269572046	0.763408004	0.652673646	1.473806793	0.920251027	0.561975201	0.829553496	1.126446291	0.664796173	0.80959351	0.566186245	0.994506154	1.005749475	0.4031998	1.095056319	1.490545292	0.891614303	0.92698291	0.575068854	0.460610659	0.284489986	3.694155454	0.783044712	0.72196226	0.578229905	0.427336334	0.718374392	6.510619181	0.441629181	1.212888749	0.610545486	0.916724345	0.4323508	0.666252605	0.458264007	0.467920262	0.545577624	0.351134214	0.446891803	0.28776841	0.73711574	0.534420909	2.230942115	0.218929597	0.475434434	25.05167637	0.360133732	0.962709036	0.803299606
X11_12N_N_N_2	32.39	2.67	0.131	1.238	6.01	6.33	17.78296903	202	69	271	7	4.042423113	6.285275348	2.242852235	1.9125	1.658333333	3.570833333	0.623705955	0.494576663	0.515923947	0.793949471	0.46761864	0.441907835	0.405015203	0.454579547	1.651748244	0.553097504	0.471644826	0.764559161	0.614039347	0.344200963	0.544278859	0.843668559	0.344274736	0.561292955	0.39748484	0.783474264	0.713217679	0.282210816	0.852269133	1.034533042	0.579868817	0.734700121	0.304525403	0.249930475	0.158244063	2.733829244	0.378901785	0.509619578	0.383527545	0.293662098	0.491186696	5.30016274	0.317353615	0.988135267	0.401758047	0.675496083	0.247133215	0.350895085	0.314222962	0.295730293	0.292518946	0.306176117	0.279675032	0.340923137	0.480273639	0.358593797	2.396076976	0.1963051	0.327863238	14.54337337	0.173546179	0.894767979	0.574292083	0.878159049	0.707359645	0.70544703	1.093553045	0.739687667	0.612184248	0.54200564	0.664907397	2.234718212	0.739467314	0.668163504	1.042580674	0.911866815	0.525172603	0.792654001	1.092328766	0.602480788	0.759396351	0.529979786	1.009221086	1.069826518	0.423316224	1.121406754	1.435678508	0.864332765	0.863594879	0.525043798	0.464156597	0.237366095	4.225008831	0.631502975	0.7073824	0.540134626	0.474377236	0.785898713	6.183523197	0.507765784	1.218700163	0.60263707	0.935302268	0.395413144	0.54827357	0.448889945	0.403268581	0.417884208	0.349915562	0.419512547	0.340923137	0.686105198	0.58678985	2.396076976	0.1963051	0.409829048	21.81506006	0.260319269	0.894767979	0.574292083
X11_12S_N_C_2	15.18	1.94	0.081	0.708	6.26	4.95	9.358620305	135.76	99.25	235.01	9	5.358495852	8.663564932	3.30506908	2.759166667	0.914166667	3.673333333	0.553396116	0.421873416	0.442843915	0.710433285	0.406238305	0.382993718	0.342233858	0.375797511	1.736499709	0.495937926	0.398280835	0.882560723	0.522275232	0.305887079	0.471833937	0.75922202	0.300534956	0.482034066	0.340101112	0.73049637	0.574402262	0.255883232	0.761035683	0.972653866	0.526130642	0.642700059	0.251273515	0.237173235	0.150233835	2.199368775	0.296977757	0.449464046	0.330874051	0.248630659	0.467494993	4.528647015	0.294415156	0.908969671	0.338742878	0.599697498	0.206160429	0.308288253	0.333398301	0.255036559	0.261354863	0.225360432	0.241156354	0.289066502	0.53307767	0.335840972	2.143425733	0.096431442	0.300319695	14.3222282	0.170337759	0.848322733	0.635929205	0.863553981	0.71082781	0.690012611	1.103438932	0.721280256	0.596206715	0.546373353	0.613802602	2.662632887	0.772156517	0.626923537	1.260801032	0.857776539	0.532603384	0.799797199	1.138833031	0.61874844	0.739118901	0.544161779	1.110354482	0.939930974	0.383824847	1.189118255	1.43783615	0.848251444	0.869917252	0.502547029	0.474346469	0.257543718	3.738926918	0.742444392	0.720692349	0.537670332	0.386758803	0.747991989	5.283421517	0.471064249	1.245625105	0.478225239	0.899546248	0.412320857	0.700655121	0.555663835	0.425060932	0.435591438	0.360576691	0.542601797	0.289066502	0.761539529	0.503761458	2.857900977	0.192862884	0.500532824	21.48334229	0.255506639	0.848322733	0.635929205
X11_13N_N_N_0	49.48	5.53	0.192	2.041	5.79	8.53	18.47283839	173	77	249	5	4.721598337	7.543660139	2.822061802	1.725555556	1.518333333	3.243888889	0.729883137	0.573667569	0.597274449	0.847196813	0.545724666	0.52835962	0.480957149	0.532545454	1.536608678	0.673120253	0.555308898	1.030018211	0.696031861	0.389358086	0.600136743	0.971960243	0.371806625	0.661069393	0.471081558	0.818328203	0.740749696	0.311320172	0.957688935	1.212187563	0.697978002	0.866451824	0.361257875	0.296871045	0.175047773	2.854517654	0.417963243	0.564022053	0.477535435	0.316399377	0.580527292	5.903443929	0.331314404	1.131115205	0.453944512	0.788581084	0.306821551	0.435940844	0.382298722	0.345514302	0.373399101	0.361720892	0.324064901	0.309519721	0.656726264	0.443015197	2.358376942	0.275107485	0.43298832	11.14324563	0.261232169	1.024053864	0.832389341	1.02473659	0.792821472	0.860588991	1.174279128	0.863237199	0.738725025	0.683860946	0.750927403	2.208874975	0.930267316	0.73751963	1.545027316	1.003580823	0.619623621	0.883962097	1.258432736	0.619677708	0.950287252	0.717838564	1.072292129	1.111124543	0.466980259	1.260117019	1.585168352	0.967373021	1.075042078	0.602096459	0.551331941	0.262571659	4.04390001	0.696605405	0.819594546	0.661504004	0.474599066	0.774036389	6.88735125	0.441752539	1.350040729	0.680916768	1.013889965	0.490914482	0.641089476	0.637164536	0.57585717	0.622331835	0.413395305	0.583316822	0.309519721	0.938180377	0.724933959	2.358376942	0.275107485	0.7216472	16.71486845	0.391848254	1.024053864	0.832389341
